Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot65,"Normand",normal,15,Failed,"Tigr Safari","Zone place_peacemaker_002_N2","1","15:29:22","15:30:00",
Bot65,"Normand",normal,15,Pending,"Tigr Safari","Zone place_peacemaker_002_N1","1","15:30:30","N/A",
Bot66,"Rayford",normal,8,Pending,"Repair Shop","Repair Shop: Objective #8","1","15:29:59","N/A",
Bot73,"Jerry",normal,6,Active,"Fortress","Fortress: Objective #5","1","15:33:51","N/A",
Bot74,"Courtney",normal,17,Pending,"Warehouse 4","Warehouse 4: Objective #2","1","15:33:58","N/A",
Bot76,"Рауль Брейк (Elton)",normal,1,Completed,"Container near Dorms","Container near Dorms: Objective #1","1","15:34:39","15:35:17",
Bot76,"Рауль Брейк (Elton)",normal,1,Completed,"Bus Terminal","Bus Terminal: Objective #1","1","15:35:22","15:35:40",
Bot79,"Eduardo",normal,18,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #3","1","15:35:51","15:35:51",
Bot79,"Eduardo",normal,18,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #2","1","15:35:56","N/A",
Bot81,"Антон Родненький (Palmer)",normal,1,Active,"RUAF Checkpoint","RUAF Checkpoint: Objective #1","1","15:37:13","N/A",
Bot83,"Шурик Этсамое (Kory)",normal,1,Failed,"Big Red","Big Red: Objective #4","1","15:37:25","15:37:51",
Bot83,"Шурик Этсамое (Kory)",normal,1,Completed,"Big Red","Big Red: Objective #1","1","15:37:56","15:38:08",
Bot83,"Шурик Этсамое (Kory)",normal,1,Failed,"Big Red","Big Red: Objective #5","1","15:38:13","15:38:19",
Bot83,"Шурик Этсамое (Kory)",normal,1,Completed,"Big Red","Big Red: Objective #3","1","15:38:24","15:38:48",
Bot83,"Шурик Этсамое (Kory)",normal,1,Active,"Big Red","Big Red: Objective #2","1","15:38:54","N/A",
Bot84,"Woodrow",normal,13,Active,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","15:38:52","N/A",
Bot85,"Eliseo",normal,18,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","15:38:52","N/A",
Bot86,"Веня Чебурашка (Tyrone)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #10","1","15:38:54","15:40:24",
Bot86,"Веня Чебурашка (Tyrone)",normal,1,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #7","1","15:40:29","15:40:29",
Bot86,"Веня Чебурашка (Tyrone)",normal,1,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #6","1","15:40:34","N/A",
Bot92,"Толян Реаниматор (Andy)",normal,1,Pending,"Container near Dorms","Container near Dorms: Objective #1","1","15:40:15","N/A",
Bot91,"Терентий Трехмерный (Justin)",normal,1,Completed,"Container near Dorms","Container near Dorms: Objective #1","1","15:40:15","15:40:47",
Bot91,"Терентий Трехмерный (Justin)",normal,1,Active,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","15:40:52","N/A",
Bot94,"Степа Сутенер (Randall)",normal,1,Active,"Substation","Substation: Objective #1","1","15:40:53","N/A",
Bot97,"Трофим РВСН (Dong)",normal,1,Completed,"Dorms Camp 2","Dorms Camp 2: Objective #1","1","15:41:31","15:41:39",
Bot97,"Трофим РВСН (Dong)",normal,1,Active,"Container near Dorms","Container near Dorms: Objective #1","1","15:41:44","N/A",
Bot99,"Вадимка Свиноколбас (Наум)",normal,1,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #2","1","15:44:53","15:46:07",
Bot99,"Вадимка Свиноколбас (Наум)",normal,1,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #5","1","15:46:12","15:46:28",
Bot99,"Вадимка Свиноколбас (Наум)",normal,1,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #1","1","15:46:33","15:46:40",
Bot99,"Вадимка Свиноколбас (Наум)",normal,1,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #6","1","15:46:45","15:47:14",
Bot99,"Вадимка Свиноколбас (Наум)",normal,1,Active,"Dorms 3 Story","Dorms 3 Story: Objective #4","1","15:47:19","N/A",
Bot101,"Павел Глазастый (Larry)",normal,1,Completed,"Dorms Camp 1","Dorms Camp 1: Objective #1","1","15:44:55","15:45:02",
Bot101,"Павел Глазастый (Larry)",normal,1,Pending,"Dorms 3 Story","Dorms 3 Story: Objective #2","1","15:45:07","N/A",
Bot102,"Севастьян Козий-сыр (Ernest)",normal,1,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #6","1","15:45:26","15:46:13",
Bot102,"Севастьян Козий-сыр (Ernest)",normal,1,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #4","1","15:46:18","15:46:54",
Bot102,"Севастьян Козий-сыр (Ernest)",normal,1,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #1","1","15:46:59","15:47:23",
Bot102,"Севастьян Козий-сыр (Ernest)",normal,1,Pending,"Dorms 3 Story","Dorms 3 Story: Objective #9","1","15:47:28","N/A",
Bot103,"Дрон Понч (Tracey)",normal,1,Pending,"Dorms Camp 2","Dorms Camp 2: Objective #1","1","15:45:26","N/A",
