Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot56,"Эдуард Собакин (Efren)",normal,1,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #3","1","13:53:11","13:53:19",
Bot56,"Эдуард Собакин (Efren)",normal,1,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #12","1","13:53:21","13:53:33",
Bot56,"Эдуард Собакин (Efren)",normal,1,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #10","2","13:53:38","13:54:49",
Bot56,"Эдуард Собакин (Efren)",normal,1,Pending,"Dorms 3 Story","Dorms 3 Story: Objective #2","1","13:54:54","N/A",
Bot59,"Антон",normal,41,Completed,"Crackhouse","Crackhouse: Objective #7","1","13:53:53","13:54:14",
Bot59,"Антон",normal,41,Failed,"Crackhouse","Crackhouse: Objective #3","1","13:54:20","13:54:25",
Bot59,"Антон",normal,41,Completed,"Crackhouse","Crackhouse: Objective #4","1","13:54:30","13:55:03",
Bot59,"Антон",normal,41,Failed,"Crackhouse","Crackhouse: Objective #1","1","13:55:08","13:55:14",
Bot59,"Антон",normal,41,Completed,"Crackhouse","Crackhouse: Objective #2","1","13:55:19","13:55:27",
Bot59,"Антон",normal,41,Completed,"Crackhouse","Crackhouse: Objective #5","1","13:55:32","13:55:57",
Bot59,"Антон",normal,41,Active,"Crackhouse","Crackhouse: Objective #6","1","13:56:02","N/A",
Bot58,"Евдоким",normal,29,Completed,"Porta Potty","Porta Potty: Objective #1","1","13:53:53","13:55:08",
Bot58,"Евдоким",normal,29,Completed,"Fortress","Fortress: Objective #7","1","13:55:13","13:55:45",
Bot58,"Евдоким",normal,29,Completed,"Fortress","Fortress: Objective #4","1","13:55:50","13:56:04",
Bot58,"Евдоким",normal,29,Completed,"Fortress","Fortress: Objective #8","3","13:56:10","13:57:42",
Bot58,"Евдоким",normal,29,Completed,"Fortress","Fortress: Objective #2","1","13:57:47","13:58:38",
Bot58,"Евдоким",normal,29,Failed,"Fortress","Fortress: Objective #1","1","13:58:43","14:05:23",
Bot64,"Фаддей Фармацевт (Johnathon)",normal,1,Failed,"Fortress","Fortress: Objective #5","1","13:56:03","13:56:25",
Bot67,"Фриз Таксист (Rocco)",normal,1,Completed,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","13:58:00","13:59:36",
Bot67,"Фриз Таксист (Rocco)",normal,1,Completed,"Giving Trunk","Giving Trunk: Objective #1","1","13:59:41","14:00:03",
Bot67,"Фриз Таксист (Rocco)",normal,1,Completed,"Storage","Storage: Objective #1","1","14:00:08","14:00:15",
Bot68,"Давид",normal,31,Active,"Fortress","Fortress: Objective #3","1","13:58:39","N/A",
Bot69,"Потап",normal,43,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #3","1","13:58:40","N/A",
Bot70,"Филат",normal,34,Active,"Dorms Camp 1","Dorms Camp 1: Objective #1","1","13:58:47","N/A",
Bot71,"Никита Ебанько (Денис)",normal,1,Completed,"New Gas","New Gas: Objective #1","1","13:59:15","14:01:48",
Bot71,"Никита Ебанько (Денис)",normal,1,Failed,"New Gas","New Gas: Objective #2","1","14:01:53","14:01:53",
Bot71,"Никита Ебанько (Денис)",normal,1,Completed,"New Gas","New Gas: Objective #3","1","14:01:58","14:02:04",
Bot71,"Никита Ебанько (Денис)",normal,1,Failed,"Factory Shacks","Factory Shacks: Objective #1","1","14:02:09","14:03:42",
Bot71,"Никита Ебанько (Денис)",normal,1,Failed,"Dorms Camp 2","Dorms Camp 2: Objective #1","1","14:03:47","14:03:52",
Bot71,"Никита Ебанько (Денис)",normal,1,Failed,"Storage Building","Storage Building: Objective #2","1","14:03:57","14:04:03",
Bot71,"Никита Ебанько (Денис)",normal,1,Failed,"Storage Building","Storage Building: Objective #1","1","14:04:08","14:06:23",
Bot71,"Никита Ебанько (Денис)",normal,1,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","14:06:29","14:06:29",
Bot71,"Никита Ебанько (Денис)",normal,1,Pending,"Dorms 2 Story","Dorms 2 Story: Objective #3","1","14:06:34","N/A",
Bot73,"Шура Толстых (Lindsey)",normal,1,Completed,"Bus Terminal","Bus Terminal: Objective #1","1","14:01:20","14:07:11",
Bot73,"Шура Толстых (Lindsey)",normal,1,Completed,"Container near Dorms","Container near Dorms: Objective #1","1","14:07:16","14:07:42",
Bot73,"Шура Толстых (Lindsey)",normal,1,Failed,"Fortress","Fortress: Objective #3","1","14:07:47","14:08:35",
Bot75,"Петя Крокодил (Brooks)",normal,1,Active,"Dorms 3 Story","Dorms 3 Story: Objective #4","1","14:01:31","N/A",
Bot76,"Ваха Свиноколбас (Евдоким)",normal,1,Failed,"Repair Shop","Repair Shop: Objective #6","1","14:02:15","14:02:20",
Bot77,"Валя Цинк (Brendon)",normal,1,Active,"Glass Building","Glass Building: Objective #3","1","14:02:16","N/A",
Bot79,"Alden",normal,33,Completed,"Giving Trunk","Giving Trunk: Objective #1","1","14:02:17","14:02:48",
Bot79,"Alden",normal,33,Completed,"Storage","Storage: Objective #2","1","14:02:54","14:03:06",
Bot79,"Alden",normal,33,Completed,"Storage","Storage: Objective #1","1","14:03:11","14:03:32",
Bot79,"Alden",normal,33,Completed,"Storage","Storage: Objective #3","1","14:03:37","14:03:59",
Bot79,"Alden",normal,33,Pending,"Storage","Storage: Objective #4","1","14:04:04","N/A",
Bot80,"Pablo",normal,34,Failed,"Center Crossing Camping","Center Crossing Camping: Objective #1","1","14:04:41","14:08:29",
Bot80,"Pablo",normal,34,Failed,"Garage","Garage: Objective #1","1","14:04:43","14:08:29",
Bot81,"Jeffry",normal,30,Failed,"Crackhouse","Crackhouse: Objective #7","1","14:04:43","14:08:03",
Bot84,"Виталя Сатанист (Omer)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #10","1","14:06:28","14:06:55",
Bot84,"Виталя Сатанист (Omer)",normal,1,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #7","1","14:07:00","14:07:11",
Bot84,"Виталя Сатанист (Omer)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #2","1","14:07:17","14:07:44",
Bot84,"Виталя Сатанист (Omer)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #6","1","14:07:49","14:08:01",
Bot84,"Виталя Сатанист (Omer)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #1","1","14:08:06","14:08:16",
Bot84,"Виталя Сатанист (Omer)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #5","1","14:08:21","14:08:38",
Bot84,"Виталя Сатанист (Omer)",normal,1,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #4","1","14:08:43","14:08:52",
Bot84,"Виталя Сатанист (Omer)",normal,1,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #3","1","14:08:57","14:08:58",
Bot84,"Виталя Сатанист (Omer)",normal,1,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","14:09:03","14:09:38",
Bot85,"Протасий Рубинштейн (Rolf)",normal,1,Failed,"Giving Tree","Giving Tree: Objective #1","1","14:07:10","14:07:24",
Bot85,"Протасий Рубинштейн (Rolf)",normal,1,Failed,"Old Gas","Old Gas: Objective #1","1","14:07:29","14:07:32",
Bot85,"Протасий Рубинштейн (Rolf)",normal,1,Failed,"Old Gas","Old Gas: Objective #2","1","14:07:37","14:07:58",
Bot85,"Протасий Рубинштейн (Rolf)",normal,1,Failed,"Storage Building","Storage Building: Objective #2","1","14:08:03","14:08:14",
Bot85,"Протасий Рубинштейн (Rolf)",normal,1,Failed,"Storage Building","Storage Building: Objective #1","1","14:08:19","14:08:23",
Bot85,"Протасий Рубинштейн (Rolf)",normal,1,Completed,"Fortress","Fortress: Objective #5","1","14:08:28","14:09:27",
Bot89,"Пуш Удмурт (Дмитрий)",normal,1,Pending,"Giving Tree","Giving Tree: Objective #1","1","14:08:18","N/A",
Bot90,"Гарри Дрищ (Lionel)",normal,1,Failed,"Crackhouse","Crackhouse: Objective #4","1","14:08:30","14:08:34",
Bot90,"Гарри Дрищ (Lionel)",normal,1,Failed,"Crackhouse","Crackhouse: Objective #3","1","14:08:40","14:08:42",
Bot90,"Гарри Дрищ (Lionel)",normal,1,Failed,"Crackhouse","Crackhouse: Objective #2","1","14:08:48","14:08:51",
Bot90,"Гарри Дрищ (Lionel)",normal,1,Failed,"Crackhouse","Crackhouse: Objective #5","1","14:08:56","14:08:59",
Bot90,"Гарри Дрищ (Lionel)",normal,1,Failed,"Crackhouse","Crackhouse: Objective #1","1","14:09:04","14:09:08",
Bot90,"Гарри Дрищ (Lionel)",normal,1,Failed,"Crackhouse","Crackhouse: Objective #7","1","14:09:14","14:09:17",
Bot90,"Гарри Дрищ (Lionel)",normal,1,Failed,"Crackhouse","Crackhouse: Objective #6","1","14:09:22","14:09:27",
Bot90,"Гарри Дрищ (Lionel)",normal,1,Failed,"Giving Tree","Giving Tree: Objective #1","1","14:09:32","14:09:33",
Bot92,"Паисий Чучело (Jame)",normal,1,Pending,"Big Red","Big Red: Objective #4","1","14:10:33","N/A",
